time,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
0,999,0,0,1,0,0,0,0,0,0
1,999,0,0,1,0,0,0,0,0,0
2,999,0,0,1,0,0,0,0,0,0
3,999,0,0,1,0,0,0,0,0,0
4,999,0,0,1,0,0,0,0,0,0
5,999,0,0,1,0,0,0,0,0,0
6,999,0,0,1,0,0,0,0,0,0
7,999,0,0,1,0,0,0,0,0,0
8,999,0,0,1,0,0,0,0,0,0
9,999,0,0,1,0,0,0,0,0,0
10,999,0,0,0,0,0,0,0,1,0
11,999,0,0,0,0,0,0,0,1,0
12,999,0,0,0,0,0,0,0,1,0
13,999,0,0,0,0,0,0,0,1,0
14,999,0,0,0,0,0,0,0,1,0
15,999,0,0,0,0,0,0,0,1,0
16,999,0,0,0,0,0,0,0,1,0
17,999,0,0,0,0,0,0,0,1,0
18,999,0,0,0,0,0,0,0,1,0
19,999,0,0,0,0,0,0,0,1,0
20,999,0,0,0,0,0,0,0,1,0
21,999,0,0,0,0,0,0,0,1,0
22,999,0,0,0,0,0,0,0,1,0
23,999,0,0,0,0,0,0,0,1,0
24,999,0,0,0,0,0,0,0,1,0
25,999,0,0,0,0,0,0,0,1,0
26,999,0,0,0,0,0,0,0,1,0
27,999,0,0,0,0,0,0,0,1,0
28,999,0,0,0,0,0,0,0,1,0
29,999,0,0,0,0,0,0,0,1,0
30,999,0,0,0,0,0,0,0,1,0
31,999,0,0,0,0,0,0,0,1,0
32,999,0,0,0,0,0,0,0,1,0
33,999,0,0,0,0,0,0,0,1,0
34,999,0,0,0,0,0,0,0,1,0
35,999,0,0,0,0,0,0,0,1,0
36,999,0,0,0,0,0,0,0,1,0
37,999,0,0,0,0,0,0,0,1,0
38,999,0,0,0,0,0,0,0,1,0
39,999,0,0,0,0,0,0,0,1,0
40,999,0,0,0,0,0,0,0,1,0
41,999,0,0,0,0,0,0,0,1,0
42,999,0,0,0,0,0,0,0,1,0
43,999,0,0,0,0,0,0,0,1,0
44,999,0,0,0,0,0,0,0,1,0
45,999,0,0,0,0,0,0,0,1,0
46,999,0,0,0,0,0,0,0,1,0
47,999,0,0,0,0,0,0,0,1,0
48,999,0,0,0,0,0,0,0,1,0
49,999,0,0,0,0,0,0,0,1,0
50,999,0,0,0,0,0,0,0,1,0
51,999,0,0,0,0,0,0,0,1,0
52,999,0,0,0,0,0,0,0,1,0
53,999,0,0,0,0,0,0,0,1,0
54,999,0,0,0,0,0,0,0,1,0
55,999,0,0,0,0,0,0,0,1,0
56,999,0,0,0,0,0,0,0,1,0
57,999,0,0,0,0,0,0,0,1,0
58,999,0,0,0,0,0,0,0,1,0
59,999,0,0,0,0,0,0,0,1,0
60,999,0,0,0,0,0,0,0,1,0
61,999,0,0,0,0,0,0,0,1,0
62,999,0,0,0,0,0,0,0,1,0
63,999,0,0,0,0,0,0,0,1,0
64,999,0,0,0,0,0,0,0,1,0
65,999,0,0,0,0,0,0,0,1,0
66,999,0,0,0,0,0,0,0,1,0
67,999,0,0,0,0,0,0,0,1,0
68,999,0,0,0,0,0,0,0,1,0
69,999,0,0,0,0,0,0,0,1,0
70,999,0,0,0,0,0,0,0,1,0
71,999,0,0,0,0,0,0,0,1,0
72,999,0,0,0,0,0,0,0,1,0
73,999,0,0,0,0,0,0,0,1,0
74,999,0,0,0,0,0,0,0,1,0
75,999,0,0,0,0,0,0,0,1,0
76,999,0,0,0,0,0,0,0,1,0
77,999,0,0,0,0,0,0,0,1,0
78,999,0,0,0,0,0,0,0,1,0
79,999,0,0,0,0,0,0,0,1,0
80,999,0,0,0,0,0,0,0,1,0
81,999,0,0,0,0,0,0,0,1,0
82,999,0,0,0,0,0,0,0,1,0
83,999,0,0,0,0,0,0,0,1,0
84,999,0,0,0,0,0,0,0,1,0
85,999,0,0,0,0,0,0,0,1,0
86,999,0,0,0,0,0,0,0,1,0
87,999,0,0,0,0,0,0,0,1,0
88,999,0,0,0,0,0,0,0,1,0
89,999,0,0,0,0,0,0,0,1,0
90,999,0,0,0,0,0,0,0,1,0
91,999,0,0,0,0,0,0,0,1,0
92,999,0,0,0,0,0,0,0,1,0
93,999,0,0,0,0,0,0,0,1,0
94,999,0,0,0,0,0,0,0,1,0
95,999,0,0,0,0,0,0,0,1,0
96,999,0,0,0,0,0,0,0,1,0
97,999,0,0,0,0,0,0,0,1,0
98,999,0,0,0,0,0,0,0,1,0
99,999,0,0,0,0,0,0,0,1,0
